Make,Variant,"Length 
(ft)",Geographic Region,Country/Region/State ,Listing Price (USD),Year,Beam (m),Draft (m),Rigging,Displacement (kg),Sail Area (m²),Hull Materials,Sleeping Capacity,Headroom (m),Fuel Capacity (L),Water Capacity (L),Standard Engine Power (hp),LOA (m),Waterline Length (m),Fuel Type,Holding Tank Capacity (L),Keel Type,latitude,longitude, Climate Type,Country Code,2020_ave,2020_tol
Lagoon,450f,45.8,Europe,Turkey,462084,2011,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Lagoon,450,45.8,Europe,Greece,448644,2011,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,407335,2011,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Italy,389097,2011,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,450f,45.8,USA,Florida,499000,2011,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Lagoon,450f,45.8,USA,Florida,499000,2011,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Leopard,46,46.0,Caribbean,British Virgin Islands,126000,2011,7.25,1.52,None,14400.0,156.0,Fiberglass,6-12,1.98,700.0,780.0,2 x 55,14.02,13.61,Diesel,370,Fixed keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Leopard,46,46.0,USA,Florida,480000,2011,7.25,1.52,None,14400.0,156.0,Fiberglass,6-12,1.98,700.0,780.0,2 x 55,14.02,13.61,Diesel,370,Fixed keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Fountaine Pajot,salina48,47.0,Caribbean,Panama,450000,2011,7.7,1.1,None,12000.0,130.0,Fiberglass,10,2.05,480.0,700.0,2 x 40,14.3,13.2,Diesel,80,Fixed keel,8.559559,-81.1308434, Af/Am,PAN,12569.17154356515,53977000000.0
Outremer,49,49.0,Caribbean,Grenada,601884,2011,7.45,1.2,None,11000.0,134.0,Fiberglass,8-10,2.05,600.0,400.0,2 x 40,14.94,14.70,Diesel,80,Fixed keel,12.1360374,-61.6904045, Af,GRD,8437.56673228706,1043414814.8148148
Outremer,49,49.0,Europe,France,812664,2011,7.45,1.2,None,11000.0,134.0,Fiberglass,8-10,2.05,600.0,400.0,2 x 40,14.94,14.70,Diesel,80,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Outremer,49,49.0,Europe,France,811999,2011,7.45,1.2,None,11000.0,134.0,Fiberglass,8-10,2.05,600.0,400.0,2 x 40,14.94,14.70,Diesel,80,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,500,51.0,Caribbean,U.S. Virgin Islands,499000,2011,8.53,1.3,None,17000.0,160.0,Fiberglass,12,2.05,1000.0,960.0,2 x 75,15.54,15.0,Diesel,300,None,17.789187,-64.7080574, Am,VIR,39552.16859535234,4204000000.0
Lagoon,500,51.0,Caribbean,U.S. Virgin Islands,443813,2011,8.53,1.3,None,17000.0,160.0,Fiberglass,12,2.05,1000.0,960.0,2 x 75,15.54,15.0,Diesel,300,None,17.789187,-64.7080574, Am,VIR,39552.16859535234,4204000000.0
Lagoon,380,38.0,USA,New York,292000,2012,6.53,1.15,Fractional sloop,6970.0,77.0,Polyester,8.0,1.95,200.0,300.0,2x29,11.55,10.89,Diesel,80,Fixed keel,40.7127281,-74.0060152, Dfa,USA,63530.63348390901,21060473613000.0
Lagoon,39,38.4,Europe,Italy,310061,2012,6.79,1.21,None,9400.0,78.0,Fiberglass,6,1.95,200.0,600.0,2 x 20,11.74,11.45,Diesel,80,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Fountaine Pajot,lipari41,39.0,Caribbean,Guatemala,315000,2012,6.72,1.15,None,8900.0,93.0,Fiberglass,8,1.95,300.0,530.0,2 x 30,11.95,11.50,Diesel,80,Fixed keel,15.5855545,-90.345759, Am,GTM,4604.576678978645,77625486978.25609
Lagoon,400,39.0,Caribbean,Martinique,241298,2012,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,400,39.0,Caribbean,Martinique,237000,2012,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,400,39.0,Caribbean,Martinique,234000,2012,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,400,39.0,Europe,Portugal,315575,2012,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,39.6621648,-8.1353519, Csa,PRT,22242.40641797197,229031860520.77728
Lagoon,400,39.0,Europe,Greece,291300,2012,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,400,39.0,Europe,Greece,279162,2012,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,400,39.0,Europe,Croatia,241786,2012,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,400,39.0,Europe,Croatia,241536,2012,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,400,39.0,Europe,Croatia,241536,2012,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,400,39.0,Europe,Sweden,236681,2012,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,59.6749712,14.5208584, Cfb,SWE,52837.9039778149,547054174235.8759
Alliaura,feeling39di,39.0,Europe,Netherlands,229578,2012,3.61,2.05,None,7500.0,70.3,Fiberglass,6,2.0,140.0,340.0,55,11.95,10.8,Diesel,140,Centerboard,52.2434979,5.6343227, Cfb,NLD,52162.570115040624,909793466661.4812
Lagoon,400,39.0,Europe,Croatia,218639,2012,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,421,41.0,Europe,Italy,369828,2012,7.5,1.26,None,12000.0,88.0,Fiberglass,6-12,1.95,300.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Leopard,44,42.5,Caribbean,British Virgin Islands,350000,2012,7.25,1.22,None,13000.0,104.0,Fiberglass,6-10,2.05,700.0,1000.0,2 x 39,13.41,12.75,Diesel,206,Fixed keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Leopard,44,42.5,Caribbean,British Virgin Islands,350000,2012,7.25,1.22,None,13000.0,104.0,Fiberglass,6-10,2.05,700.0,1000.0,2 x 39,13.41,12.75,Diesel,206,Fixed keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Leopard,44,42.5,Caribbean,British Virgin Islands,315000,2012,7.25,1.22,None,13000.0,104.0,Fiberglass,6-10,2.05,700.0,1000.0,2 x 39,13.41,12.75,Diesel,206,Fixed keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Leopard,44,42.5,Europe,Greece,273094,2012,7.25,1.22,None,13000.0,104.0,Fiberglass,6-10,2.05,700.0,1000.0,2 x 39,13.41,12.75,Diesel,206,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Fountaine Pajot,helia44,43.6,Europe,France,520699,2012,7.4,1.15,None,10880.0,116.0,Fiberglass,8-10,2.05,700.0,750.0,2 x 55,13.3,12.76,Diesel,160,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Fountaine Pajot,helia44,43.6,Europe,Greece,449893,2012,7.4,1.15,None,10880.0,116.0,Fiberglass,8-10,2.05,700.0,750.0,2 x 55,13.3,12.76,Diesel,160,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Fountaine Pajot,helia44,43.6,Europe,Greece,449438,2012,7.4,1.15,None,10880.0,116.0,Fiberglass,8-10,2.05,700.0,750.0,2 x 55,13.3,12.76,Diesel,160,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Antares,44i,44.0,USA,Florida,749000,2012,7.1,1.2,None,11300.0,102.0,Fiberglass,6,2.0,700.0,750.0,2 x 39,13.44,12.50,Diesel,140,Fixed keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Lagoon,450,45.8,Caribbean,Martinique,442581,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,450f,45.8,Caribbean,Martinique,435736,2012,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,450,45.8,Caribbean,Martinique,435020,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,450,45.8,Caribbean,Martinique,434093,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,450,45.8,Caribbean,Belize,400142,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,16.8259793,-88.7600927, Am,BLZ,5266.876160042135,2080000000.0
Lagoon,450,45.8,Europe,Italy,486371,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,450,45.8,Europe,Greece,486249,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Italy,474211,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,450,45.8,Europe,Italy,473362,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,450,45.8,Europe,France,472895,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,450,45.8,Europe,Italy,449438,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,450,45.8,Europe,Italy,449087,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,450,45.8,Europe,Italy,448644,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,450,45.8,Europe,France,411782,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,450,45.8,Europe,France,411461,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,450,45.8,Europe,Greece,400850,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,400537,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Croatia,398420,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450,45.8,Europe,Croatia,398420,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450,45.8,Europe,Croatia,398110,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450,45.8,Europe,Croatia,397717,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450,45.8,Europe,Greece,388802,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,388016,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Italy,376937,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,450,45.8,Europe,Italy,376937,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,450,45.8,Europe,Italy,376556,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,450,45.8,Europe,Croatia,364778,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450,45.8,Europe,Croatia,364501,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450,45.8,Europe,Croatia,363587,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450,45.8,Europe,Croatia,362911,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450,45.8,Europe,Croatia,339267,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450,45.8,Europe,Croatia,338302,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450,45.8,USA,Florida,459950,2012,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Fountaine Pajot,salina48,47.0,Caribbean,Panama,249000,2012,7.7,1.1,None,12000.0,130.0,Fiberglass,10,2.05,480.0,700.0,2 x 40,14.3,13.2,Diesel,80,Fixed keel,8.559559,-81.1308434, Af/Am,PAN,12569.17154356515,53977000000.0
Fountaine Pajot,salina48,47.0,Europe,France,358056,2012,7.7,1.1,None,12000.0,130.0,Fiberglass,10,2.05,480.0,700.0,2 x 40,14.3,13.2,Diesel,80,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,500,51.0,Caribbean,Antigua and Barbuda,499000,2012,8.53,1.3,None,17000.0,160.0,Fiberglass,12,2.05,1000.0,960.0,2 x 75,15.54,15.0,Diesel,300,None,17.2234721,-61.9554608, Af,ATG,14787.635775290097,1370281481.4814813
Lagoon,500,51.0,Caribbean,Puerto Rico,499000,2012,8.53,1.3,None,17000.0,160.0,Fiberglass,12,2.05,1000.0,960.0,2 x 75,15.54,15.0,Diesel,300,None,18.2247706,-66.4858295, Am,PRI,31393.90736904464,103020300000.0
Lagoon,500,51.0,Caribbean,Netherlands Antilles,465000,2012,8.53,1.3,None,17000.0,160.0,Fiberglass,12,2.05,1000.0,960.0,2 x 75,15.54,15.0,Diesel,300,None,12.1845,-68.66079226, Am,,,
Voyage Yachts,voyage520dc,52.0,Caribbean,Barbados,675000,2012,8.2,1.6,None,18700.0,236.0,Fiberglass,8-10,2.05,1000.0,800.0,2 x 75,16.5,15.85,Diesel,180,Fixed keel,13.1500331,-59.5250305, Am,BRB,16643.806578717675,4671800000.0
Nautitech,542,53.5,Europe,Spain,790352,2012,8.54,1.4,None,16000.0,212.0,Fiberglass,10-12,1.8,1000.0,800.0,2 x 75,16.3,15.64,Diesel,2 x 75,Fixed keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Leopard,39,37.5,Europe,Turkey,364424,2013,6.04,1.22,None,8500.0,110.0,Fiberglass,6-8,2.05,250.0,780.0,2 x 29,11.99,11.43,Diesel,206,Fixed keel,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Leopard,39,37.5,Europe,Turkey,364125,2013,6.04,1.22,None,8500.0,110.0,Fiberglass,6-8,2.05,250.0,780.0,2 x 29,11.99,11.43,Diesel,206,Fixed keel,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Lagoon,39,38.4,Europe,Cyprus,303982,2013,6.79,1.21,None,9400.0,78.0,Fiberglass,6,1.95,200.0,600.0,2 x 20,11.74,11.45,Diesel,80,Fixed keel,34.9823018,33.1451285, Csa,CYP,28036.189453125,25008448886.35066
Lagoon,39,38.4,Europe,Cyprus,303437,2013,6.79,1.21,None,9400.0,78.0,Fiberglass,6,1.95,200.0,600.0,2 x 20,11.74,11.45,Diesel,80,Fixed keel,34.9823018,33.1451285, Csa,CYP,28036.189453125,25008448886.35066
Lagoon,39,38.4,Europe,Italy,297369,2013,6.79,1.21,None,9400.0,78.0,Fiberglass,6,1.95,200.0,600.0,2 x 20,11.74,11.45,Diesel,80,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,400s2,39.0,Caribbean,Martinique,285558,2013,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,400,39.0,Caribbean,Guadeloupe,278887,2013,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,16.2528827,-61.5686855, Am,FRA,39055.2829280754,2639008701648.2563
Lagoon,400,39.0,Caribbean,British Virgin Islands,240000,2013,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Lagoon,400,39.0,Europe,Italy,388400,2013,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,400,39.0,Europe,Italy,388400,2013,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Fountaine Pajot,lipari41,39.0,Europe,Croatia,342763,2013,6.72,1.15,None,8900.0,93.0,Fiberglass,8,1.95,300.0,530.0,2 x 30,11.95,11.50,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,400s2,39.0,Europe,Croatia,340115,2013,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,400,39.0,Europe,Croatia,339850,2013,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Fountaine Pajot,lipari41,39.0,Europe,France,328323,2013,6.72,1.15,None,8900.0,93.0,Fiberglass,8,1.95,300.0,530.0,2 x 30,11.95,11.50,Diesel,80,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,400,39.0,Europe,Greece,321895,2013,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,400,39.0,Europe,Greece,321644,2013,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,400s2,39.0,Europe,Croatia,267197,2013,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,400,39.0,Europe,Croatia,267025,2013,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,400,39.0,Europe,Croatia,267025,2013,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Fountaine Pajot,lipari41,39.0,Europe,Croatia,265811,2013,6.72,1.15,None,8900.0,93.0,Fiberglass,8,1.95,300.0,530.0,2 x 30,11.95,11.50,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,400,39.0,Europe,Croatia,242507,2013,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Dolphin Ocema,ocema42,41.0,Europe,Portugal,273584,2013,6.2,1.1,None,7000.0,72.0,Fiberglass,6,1.9,300.0,750.0,2 x 20,12.7,12.20,Diesel,90,Fixed keel,39.6621648,-8.1353519, Csa,PRT,22242.40641797197,229031860520.77728
Lagoon,421,42.0,Europe,Greece,423599,2013,7.5,1.26,None,12000.0,88.0,Fiberglass,6-12,1.95,300.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,421,42.0,Europe,Turkey,380579,2013,7.5,1.26,None,12000.0,88.0,Fiberglass,6-12,1.95,300.0,600.0,2 x 40,12.61,12.28,Diesel,80,Fixed keel,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Dolphin Ocema,ocema42,42.0,Europe,Portugal,229900,2013,6.2,1.1,None,7000.0,72.0,Fiberglass,6,1.9,300.0,750.0,2 x 20,12.7,12.20,Diesel,90,Fixed keel,39.6621648,-8.1353519, Csa,PRT,22242.40641797197,229031860520.77728
